classification_id,user_name,user_id,user_ip,workflow_id,workflow_name,workflow_version,created_at,gold_standard,expert,metadata,annotations,subject_data,subject_ids
61276043,not-logged-in-4fa498524f4135bc0f16,,4fa498524f4135bc0f16,4351,Images (Part I),6.13,2017-06-25 06:33:14 UTC,,,"{""session"":""04973f10147762de8dcfe42c8a48a9f9565020716fc92b036eb1704d04213a0f"",""viewport"":{""width"":1366,""height"":638},""started_at"":""2017-06-25T06:26:29.951Z"",""user_agent"":""Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36"",""utc_offset"":""-32400"",""finished_at"":""2017-06-25T06:33:15.166Z"",""live_project"":true,""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":544,""clientHeight"":394,""naturalWidth"":544,""naturalHeight"":394}]}","[{""task"":""T1"",""value"":""The graph title is 'Stirling Engine'. Along the y-axis is Pressure, in units of kPa. It starts at 0.5 and goes to 3.5, in increments of 0.5. Along the x-axis is Volume, in units of metres cubed. It starts at 0.8 and goes up to 2.2, in increments of 0.2. A straight line starting at (1.0, 1.5) goes up to (1.0, 3.5) Then it curves down to (2.0, 1.75), and follows straight to (2.0, 0.74). Then it curves up to (1.0, 1.5)"",""task_label"":""Describe the contents of the image""}]","{""10535499"":{""retired"":null,""Filename"":""Stirling Engine.jpg""}}",10535499
61307177,not-logged-in-31678c507bba9aa1295a,,31678c507bba9aa1295a,4351,Images (Part I),6.13,2017-06-25 14:33:00 UTC,,,"{""session"":""8e1294c2d7bd993ee4c24309a334deb3c4097a0c12c32e738dd682a87cb34e31"",""viewport"":{""width"":1609,""height"":873},""started_at"":""2017-06-25T14:23:43.546Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36"",""utc_offset"":""-3600"",""finished_at"":""2017-06-25T14:32:57.246Z"",""live_project"":true,""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":533,""clientHeight"":391,""naturalWidth"":533,""naturalHeight"":391}]}","[{""task"":""T1"",""value"":""A bar graph showing the average Temperature in London for each month of the year. The y-axis shows temperature in °C from 0 °C to 19 °C in increments of 1. The x-axis shows all the months of the year (January to December). The graph shows the average temperature for each month as:\n\nJanuary: 6 °C\nFebruary: 6 °C\nMarch: 8 °C\nApril: 10 °C\nMay: 13 °C\nJune: 16 °C\nJuly: 18.5 °C\nAugust: 18.5 °C\nSeptember: 16 °C\nOctober: 12.5 °C\nNovember: 9°C\nDecember: 7 °C\n\n\n"",""task_label"":""Describe the contents of the image""}]","{""10535492"":{""retired"":null,""Filename"":""AT1.jpg""}}",10535492
61316950,not-logged-in-1706abe96b8a74158136,,1706abe96b8a74158136,4351,Images (Part I),6.13,2017-06-25 16:47:00 UTC,,,"{""session"":""82893fff2a35675e9f79669c19bcb651ee7133c3e685018c5afb2d28fc328960"",""viewport"":{""width"":1187,""height"":572},""started_at"":""2017-06-25T16:41:21.549Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36"",""utc_offset"":""-3600"",""finished_at"":""2017-06-25T16:46:59.554Z"",""live_project"":true,""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":300,""clientHeight"":400,""naturalWidth"":300,""naturalHeight"":400}]}","[{""task"":""T1"",""value"":""The image does not contain a title, nor does it contain axes. The image depicts a Feynman diagram.\nAt the left of the image, two straight lines converge from left to right. The upper line is labelled \""n\"", the lower line is labelled \""p+\"".\nAt the point of convergence, a curved waved line begins, going left to right. It begins in a trough, rises to a peak, then dips in a trough again, before terminating. This wave is labelled with \""W+\"".\nAfter the wave, two straight lines diverge, both moving from left to right, and upwards. The left most line is labelled \""e+\"", the right most is labelled \""V_e\"""",""task_label"":""Describe the contents of the image""}]","{""10535498"":{""retired"":null,""Filename"":""Pdecay.jpg""}}",10535498
61351393,not-logged-in-b16f09c59cfb3286a40e,,b16f09c59cfb3286a40e,4351,Images (Part I),6.13,2017-06-25 22:25:16 UTC,,,"{""session"":""3152487cff5e65f1923c0e7ae16c45abe48a1ef03e254566a20839d1e75c4f76"",""viewport"":{""width"":1536,""height"":735},""started_at"":""2017-06-25T22:19:40.554Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36"",""utc_offset"":""14400"",""finished_at"":""2017-06-25T22:25:12.635Z"",""live_project"":true,""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":300,""clientHeight"":400,""naturalWidth"":300,""naturalHeight"":400}]}","[{""task"":""T1"",""value"":""The image is a graph with no units or axis titles. Starting from the left side of the graph moving right there 'n' approaches from the bottom of vertical axis to center of the vertical axis and P+ approaches from the bottom of the vertical axis to the center of the vertical axis. Both n and P+ meet at the center of the vertical axis. At this point a curve begins named W+ which is a wave. The end of this wave breaks off into two straight curves, e+ and v sub e. These lines are both increasing on the vertical and horizontal axis with e+ growing faster than v sub e"",""task_label"":""Describe the contents of the image""}]","{""10535498"":{""retired"":null,""Filename"":""Pdecay.jpg""}}",10535498
61498233,not-logged-in-9355d5f37ae0857f6cf5,,9355d5f37ae0857f6cf5,4351,Images (Part I),6.13,2017-06-27 10:38:33 UTC,,,"{""session"":""7158a493095058c89e503b20267e5b813f1381516fcf6962bf9f0eca8d6905f5"",""viewport"":{""width"":1422,""height"":744},""started_at"":""2017-06-27T10:29:42.246Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36"",""utc_offset"":""-3600"",""finished_at"":""2017-06-27T10:38:33.884Z"",""live_project"":true,""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":670,""clientHeight"":670,""naturalWidth"":800,""naturalHeight"":800}]}","[{""task"":""T1"",""value"":""This organic compound has a carbon skeleton similar to that of graphite. On the top-left and bottom right corners, there are carboxyl groups. There are hydroxyl groups on the bottom-centre, top-right, and on the top slightly left of centre."",""task_label"":""Describe the contents of the image""}]","{""10535495"":{""retired"":null,""Filename"":""Graphene.jpg""}}",10535495
61498705,not-logged-in-9355d5f37ae0857f6cf5,,9355d5f37ae0857f6cf5,4351,Images (Part I),6.13,2017-06-27 10:51:56 UTC,,,"{""session"":""7158a493095058c89e503b20267e5b813f1381516fcf6962bf9f0eca8d6905f5"",""viewport"":{""width"":1422,""height"":744},""started_at"":""2017-06-27T10:38:37.908Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36"",""utc_offset"":""-3600"",""finished_at"":""2017-06-27T10:51:57.770Z"",""live_project"":true,""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":542,""clientHeight"":377,""naturalWidth"":542,""naturalHeight"":377}]}","[{""task"":""T1"",""value"":""This is a velocity-time graph, showing the motion of two cars. The x-axis shows the time, measured in seconds, and runs from 0 to 60 in increments of 10. The y-axis shows the velocity, measured in kilometres per second, and runs from 0 to 70 in increments of 10. \n\nFrom a stationary start at t=0s, Car 1 accelerates uniformly up to 60 kms^-1 over the course of 20s. Between t=20s and t=40s, it maintains a constant velocity of 60 kms^-1. From t=40s, the car undergoes non-uniform deceleration for 20s, with the velocity graph tracing out a parabola, ending with a velocity just above 0kms^-1 at t=60s.\n\nCar 2 travels at a constant velocity of 30 kms^-1 for the entire 60s."",""task_label"":""Describe the contents of the image""}]","{""10535500"":{""retired"":null,""Filename"":""VT1.jpg""}}",10535500
61498842,not-logged-in-9355d5f37ae0857f6cf5,,9355d5f37ae0857f6cf5,4351,Images (Part I),6.13,2017-06-27 10:55:20 UTC,,,"{""session"":""7158a493095058c89e503b20267e5b813f1381516fcf6962bf9f0eca8d6905f5"",""viewport"":{""width"":1422,""height"":744},""started_at"":""2017-06-27T10:52:01.207Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36"",""utc_offset"":""-3600"",""finished_at"":""2017-06-27T10:55:21.772Z"",""live_project"":true,""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":400,""clientHeight"":600,""naturalWidth"":400,""naturalHeight"":600}]}","[{""task"":""T1"",""value"":""This is a representation of a heat engine. The engine draws an amount of heat Q_H from a hot reservoir, performs an amount of work W, and expels the waste heat Q_C to a cold reservoir"",""task_label"":""Describe the contents of the image""}]","{""10535496"":{""retired"":null,""Filename"":""HeatEngine.jpg""}}",10535496
61498955,not-logged-in-9355d5f37ae0857f6cf5,,9355d5f37ae0857f6cf5,4351,Images (Part I),6.13,2017-06-27 10:58:08 UTC,,,"{""session"":""7158a493095058c89e503b20267e5b813f1381516fcf6962bf9f0eca8d6905f5"",""viewport"":{""width"":1422,""height"":744},""started_at"":""2017-06-27T10:55:24.868Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36"",""utc_offset"":""-3600"",""finished_at"":""2017-06-27T10:58:08.890Z"",""live_project"":true,""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":300,""clientHeight"":400,""naturalWidth"":300,""naturalHeight"":400}]}","[{""task"":""T1"",""value"":""This is a Feynman Diagram of a proton decaying into a neutron. The proton emits a W+ boson, resulting in the proton becoming a neutron. The W+ boson in turn decays into a positron and an electron neutrino."",""task_label"":""Describe the contents of the image""}]","{""10535498"":{""retired"":null,""Filename"":""Pdecay.jpg""}}",10535498
61586085,joannesheppard,1663834,fdcc99344a2261228091,4459,Descriptions (Part II),13.17,2017-06-27 20:23:20 UTC,,,"{""session"":""14137af59a4d80824b181c5ed905188d7840599b54971128faf2036e6328bb96"",""viewport"":{""width"":1280,""height"":728},""started_at"":""2017-06-27T20:21:13.186Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36"",""utc_offset"":""-3600"",""finished_at"":""2017-06-27T20:23:31.279Z"",""live_project"":true,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":329,""clientHeight"":329,""naturalWidth"":2000,""naturalHeight"":2000},{""clientWidth"":329,""clientHeight"":44,""naturalWidth"":430,""naturalHeight"":58}]}","[{""task"":""T0"",""task_label"":""What image is being described?"",""value"":[""d""]},{""task"":""T1"",""value"":""The answer was clear, citing the information in descending values. However could have been put into a table."",""task_label"":""Was the answer clear? What could be improved?""}]","{""10591498"":{""retired"":null,""id"":""29"",""image1"":""Emissions.jpg"",""image2"":""EmissionsA2.png""}}",10591498
61660969,joannesheppard,1663834,efcc72c155e7ef84f028,4459,Descriptions (Part II),13.17,2017-06-28 10:43:57 UTC,,,"{""session"":""70f97e8e18426e7514fe1fd8ca02c2487b875d737b44d725d5b16385d3b7dd28"",""viewport"":{""width"":1280,""height"":654},""started_at"":""2017-06-28T10:40:17.060Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36"",""utc_offset"":""-3600"",""finished_at"":""2017-06-28T10:43:57.502Z"",""live_project"":true,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":589,""clientHeight"":589,""naturalWidth"":2000,""naturalHeight"":2000},{""clientWidth"":416,""clientHeight"":59,""naturalWidth"":416,""naturalHeight"":59}]}","[{""task"":""T0"",""task_label"":""What image is being described?"",""value"":[""Unsure""]},{""task"":""T1"",""value"":""The answer was not clear. Not enough information was given."",""task_label"":""Was the answer clear? What could be improved?""}]","{""10591480"":{""retired"":null,""id"":""11"",""image1"":""Reservoir.jpg"",""image2"":""HeatA1.png""}}",10591480
61775564,not-logged-in-0aba49902989107cf052,,0aba49902989107cf052,4459,Descriptions (Part II),13.17,2017-06-29 15:59:39 UTC,,,"{""session"":""8ab98d308f803be010a94e252399aa01a271c0e7522305924fb4437b9e781af2"",""viewport"":{""width"":1536,""height"":736},""started_at"":""2017-06-29T15:58:08.332Z"",""user_agent"":""Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36"",""utc_offset"":""-3600"",""finished_at"":""2017-06-29T15:59:38.997Z"",""live_project"":true,""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":331,""clientHeight"":331,""naturalWidth"":2000,""naturalHeight"":2000},{""clientWidth"":420,""clientHeight"":57,""naturalWidth"":420,""naturalHeight"":57}]}","[{""task"":""T0"",""task_label"":""What image is being described?"",""value"":[""Unsure""]},{""task"":""T1"",""value"":""number of sections curve has been divided into is not clear"",""task_label"":""Was the answer clear? What could be improved?""}]","{""10591489"":{""retired"":null,""id"":""20"",""image1"":""Integrals.jpg"",""image2"":""IntegralA1.png""}}",10591489
61775745,not-logged-in-0aba49902989107cf052,,0aba49902989107cf052,4459,Descriptions (Part II),13.17,2017-06-29 16:02:30 UTC,,,"{""session"":""8ab98d308f803be010a94e252399aa01a271c0e7522305924fb4437b9e781af2"",""viewport"":{""width"":1536,""height"":736},""started_at"":""2017-06-29T15:59:43.997Z"",""user_agent"":""Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36"",""utc_offset"":""-3600"",""finished_at"":""2017-06-29T16:02:30.152Z"",""live_project"":true,""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":449,""clientHeight"":449,""naturalWidth"":2000,""naturalHeight"":2000},{""clientWidth"":430,""clientHeight"":142,""naturalWidth"":430,""naturalHeight"":142}]}","[{""task"":""T0"",""task_label"":""What image is being described?"",""value"":[""Unsure""]},{""task"":""T1"",""value"":""It is either d or a but because there is a mistake in where n and P+ start from it is unclear which is coming from the top of the vertical axis."",""task_label"":""Was the answer clear? What could be improved?""}]","{""10591488"":{""retired"":null,""id"":""19"",""image1"":""Feynmann.jpg"",""image2"":""PdecayA4.png""}}",10591488
61775817,not-logged-in-0aba49902989107cf052,,0aba49902989107cf052,4459,Descriptions (Part II),13.17,2017-06-29 16:03:55 UTC,,,"{""session"":""8ab98d308f803be010a94e252399aa01a271c0e7522305924fb4437b9e781af2"",""viewport"":{""width"":1536,""height"":736},""started_at"":""2017-06-29T16:02:31.546Z"",""user_agent"":""Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36"",""utc_offset"":""-3600"",""finished_at"":""2017-06-29T16:03:54.898Z"",""live_project"":true,""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":449,""clientHeight"":449,""naturalWidth"":2000,""naturalHeight"":2000},{""clientWidth"":398,""clientHeight"":220,""naturalWidth"":398,""naturalHeight"":220}]}","[{""task"":""T0"",""task_label"":""What image is being described?"",""value"":[""a""]},{""task"":""T1"",""value"":""Yes very clear and easy to understand"",""task_label"":""Was the answer clear? What could be improved?""}]","{""10591493"":{""retired"":null,""id"":""24"",""image1"":""Stirling.jpg"",""image2"":""StirlingA1.png""}}",10591493
61775940,not-logged-in-0aba49902989107cf052,,0aba49902989107cf052,4459,Descriptions (Part II),13.17,2017-06-29 16:05:47 UTC,,,"{""session"":""8ab98d308f803be010a94e252399aa01a271c0e7522305924fb4437b9e781af2"",""viewport"":{""width"":1536,""height"":736},""started_at"":""2017-06-29T16:03:56.982Z"",""user_agent"":""Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36"",""utc_offset"":""-3600"",""finished_at"":""2017-06-29T16:05:46.449Z"",""live_project"":true,""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":449,""clientHeight"":449,""naturalWidth"":2000,""naturalHeight"":2000},{""clientWidth"":423,""clientHeight"":100,""naturalWidth"":423,""naturalHeight"":100}]}","[{""task"":""T0"",""task_label"":""What image is being described?"",""value"":[""a""]},{""task"":""T1"",""value"":""it could be better by having a description of what is actually happening to volume and pressure along each line"",""task_label"":""Was the answer clear? What could be improved?""}]","{""10591496"":{""retired"":null,""id"":""27"",""image1"":""Stirling.jpg"",""image2"":""StirlingA4.png""}}",10591496
61776083,not-logged-in-0aba49902989107cf052,,0aba49902989107cf052,4459,Descriptions (Part II),13.17,2017-06-29 16:08:19 UTC,,,"{""session"":""8ab98d308f803be010a94e252399aa01a271c0e7522305924fb4437b9e781af2"",""viewport"":{""width"":1536,""height"":736},""started_at"":""2017-06-29T16:05:47.397Z"",""user_agent"":""Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36"",""utc_offset"":""-3600"",""finished_at"":""2017-06-29T16:08:19.157Z"",""live_project"":true,""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":449,""clientHeight"":449,""naturalWidth"":2000,""naturalHeight"":2000},{""clientWidth"":403,""clientHeight"":164,""naturalWidth"":403,""naturalHeight"":164}]}","[{""task"":""T0"",""task_label"":""What image is being described?"",""value"":[""c""]},{""task"":""T1"",""value"":""There could be more description as to number of rows or columns of the hexagons. Also missing information about how the COOH atoms are joined to the hexagonal structures (i.e. double bonds between the O and C. )"",""task_label"":""Was the answer clear? What could be improved?""}]","{""10591478"":{""retired"":null,""id"":""9"",""image1"":""Graphene.jpg"",""image2"":""GrapheneA4.png""}}",10591478
61776141,not-logged-in-0aba49902989107cf052,,0aba49902989107cf052,4459,Descriptions (Part II),13.17,2017-06-29 16:09:10 UTC,,,"{""session"":""8ab98d308f803be010a94e252399aa01a271c0e7522305924fb4437b9e781af2"",""viewport"":{""width"":1536,""height"":736},""started_at"":""2017-06-29T16:08:20.380Z"",""user_agent"":""Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36"",""utc_offset"":""-3600"",""finished_at"":""2017-06-29T16:09:09.681Z"",""live_project"":true,""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":449,""clientHeight"":449,""naturalWidth"":2000,""naturalHeight"":2000},{""clientWidth"":396,""clientHeight"":42,""naturalWidth"":396,""naturalHeight"":42}]}","[{""task"":""T0"",""task_label"":""What image is being described?"",""value"":[""Unsure""]},{""task"":""T1"",""value"":""Not clear if it is p or P+ or where each of these lines should be drawn."",""task_label"":""Was the answer clear? What could be improved?""}]","{""10591486"":{""retired"":null,""id"":""17"",""image1"":""Feynmann.jpg"",""image2"":""PdecayA2.png""}}",10591486
61776242,not-logged-in-0aba49902989107cf052,,0aba49902989107cf052,4459,Descriptions (Part II),13.17,2017-06-29 16:10:35 UTC,,,"{""session"":""8ab98d308f803be010a94e252399aa01a271c0e7522305924fb4437b9e781af2"",""viewport"":{""width"":1536,""height"":736},""started_at"":""2017-06-29T16:09:11.244Z"",""user_agent"":""Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36"",""utc_offset"":""-3600"",""finished_at"":""2017-06-29T16:10:34.827Z"",""live_project"":true,""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":449,""clientHeight"":449,""naturalWidth"":2000,""naturalHeight"":2000},{""clientWidth"":410,""clientHeight"":172,""naturalWidth"":410,""naturalHeight"":172}]}","[{""task"":""T0"",""task_label"":""What image is being described?"",""value"":[""Unsure""]},{""task"":""T1"",""value"":""No title mentioned in description. Also missing perhaps the order in which these items appear?"",""task_label"":""Was the answer clear? What could be improved?""}]","{""10591482"":{""retired"":null,""id"":""13"",""image1"":""Eye.jpg"",""image2"":""EyeA1.png""}}",10591482
61776259,not-logged-in-0aba49902989107cf052,,0aba49902989107cf052,4459,Descriptions (Part II),13.17,2017-06-29 16:10:58 UTC,,,"{""session"":""8ab98d308f803be010a94e252399aa01a271c0e7522305924fb4437b9e781af2"",""viewport"":{""width"":1536,""height"":736},""started_at"":""2017-06-29T16:10:35.627Z"",""user_agent"":""Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36"",""utc_offset"":""-3600"",""finished_at"":""2017-06-29T16:10:57.408Z"",""live_project"":true,""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":449,""clientHeight"":449,""naturalWidth"":2000,""naturalHeight"":2000},{""clientWidth"":433,""clientHeight"":50,""naturalWidth"":433,""naturalHeight"":50}]}","[{""task"":""T0"",""task_label"":""What image is being described?"",""value"":[""Unsure""]},{""task"":""T1"",""value"":""No information about what is in the image at all."",""task_label"":""Was the answer clear? What could be improved?""}]","{""10591484"":{""retired"":null,""id"":""15"",""image1"":""Eye.jpg"",""image2"":""EyeA3.png""}}",10591484
61776377,not-logged-in-0aba49902989107cf052,,0aba49902989107cf052,4459,Descriptions (Part II),13.17,2017-06-29 16:12:46 UTC,,,"{""session"":""8ab98d308f803be010a94e252399aa01a271c0e7522305924fb4437b9e781af2"",""viewport"":{""width"":1536,""height"":736},""started_at"":""2017-06-29T16:10:58.665Z"",""user_agent"":""Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36"",""utc_offset"":""-3600"",""finished_at"":""2017-06-29T16:12:45.275Z"",""live_project"":true,""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":449,""clientHeight"":449,""naturalWidth"":2000,""naturalHeight"":2000},{""clientWidth"":432,""clientHeight"":112,""naturalWidth"":432,""naturalHeight"":112}]}","[{""task"":""T0"",""task_label"":""What image is being described?"",""value"":[""d""]},{""task"":""T1"",""value"":""there isn't any information given about average temperatures given for the rest of the months"",""task_label"":""Was the answer clear? What could be improved?""}]","{""10591472"":{""retired"":null,""id"":""3"",""image1"":""Temperature.jpg"",""image2"":""TempA3.png""}}",10591472
61776429,not-logged-in-0aba49902989107cf052,,0aba49902989107cf052,4459,Descriptions (Part II),13.17,2017-06-29 16:13:21 UTC,,,"{""session"":""8ab98d308f803be010a94e252399aa01a271c0e7522305924fb4437b9e781af2"",""viewport"":{""width"":1536,""height"":736},""started_at"":""2017-06-29T16:12:46.623Z"",""user_agent"":""Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36"",""utc_offset"":""-3600"",""finished_at"":""2017-06-29T16:13:21.359Z"",""live_project"":true,""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":449,""clientHeight"":449,""naturalWidth"":2000,""naturalHeight"":2000},{""clientWidth"":426,""clientHeight"":348,""naturalWidth"":426,""naturalHeight"":348}]}","[{""task"":""T0"",""task_label"":""What image is being described?"",""value"":[""d""]},{""task"":""T1"",""value"":""good description"",""task_label"":""Was the answer clear? What could be improved?""}]","{""10591470"":{""retired"":null,""id"":""1"",""image1"":""Temperature.jpg"",""image2"":""TempA1.png""}}",10591470
61776461,not-logged-in-0aba49902989107cf052,,0aba49902989107cf052,4459,Descriptions (Part II),13.17,2017-06-29 16:13:41 UTC,,,"{""session"":""8ab98d308f803be010a94e252399aa01a271c0e7522305924fb4437b9e781af2"",""viewport"":{""width"":1536,""height"":736},""started_at"":""2017-06-29T16:13:23.378Z"",""user_agent"":""Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36"",""utc_offset"":""-3600"",""finished_at"":""2017-06-29T16:13:40.451Z"",""live_project"":true,""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":449,""clientHeight"":449,""naturalWidth"":2000,""naturalHeight"":2000},{""clientWidth"":432,""clientHeight"":112,""naturalWidth"":432,""naturalHeight"":112}]}","[{""task"":""T0"",""task_label"":""What image is being described?"",""value"":[""d""]},{""task"":""T1"",""value"":"""",""task_label"":""Was the answer clear? What could be improved?""}]","{""10591472"":{""retired"":null,""id"":""3"",""image1"":""Temperature.jpg"",""image2"":""TempA3.png""}}",10591472
61776514,not-logged-in-0aba49902989107cf052,,0aba49902989107cf052,4459,Descriptions (Part II),13.17,2017-06-29 16:14:13 UTC,,,"{""session"":""8ab98d308f803be010a94e252399aa01a271c0e7522305924fb4437b9e781af2"",""viewport"":{""width"":1536,""height"":736},""started_at"":""2017-06-29T16:13:41.225Z"",""user_agent"":""Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36"",""utc_offset"":""-3600"",""finished_at"":""2017-06-29T16:14:12.753Z"",""live_project"":true,""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":449,""clientHeight"":449,""naturalWidth"":2000,""naturalHeight"":2000},{""clientWidth"":415,""clientHeight"":110,""naturalWidth"":415,""naturalHeight"":110}]}","[{""task"":""T0"",""task_label"":""What image is being described?"",""value"":[""d""]},{""task"":""T1"",""value"":""yes"",""task_label"":""Was the answer clear? What could be improved?""}]","{""10591476"":{""retired"":null,""id"":""7"",""image1"":""Graphene.jpg"",""image2"":""GrapheneA2.png""}}",10591476
61776530,not-logged-in-0aba49902989107cf052,,0aba49902989107cf052,4459,Descriptions (Part II),13.17,2017-06-29 16:14:27 UTC,,,"{""session"":""8ab98d308f803be010a94e252399aa01a271c0e7522305924fb4437b9e781af2"",""viewport"":{""width"":1536,""height"":736},""started_at"":""2017-06-29T16:14:14.151Z"",""user_agent"":""Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36"",""utc_offset"":""-3600"",""finished_at"":""2017-06-29T16:14:26.562Z"",""live_project"":true,""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":449,""clientHeight"":449,""naturalWidth"":2000,""naturalHeight"":2000},{""clientWidth"":403,""clientHeight"":164,""naturalWidth"":403,""naturalHeight"":164}]}","[{""task"":""T0"",""task_label"":""What image is being described?"",""value"":[""c""]},{""task"":""T1"",""value"":"""",""task_label"":""Was the answer clear? What could be improved?""}]","{""10591478"":{""retired"":null,""id"":""9"",""image1"":""Graphene.jpg"",""image2"":""GrapheneA4.png""}}",10591478
61802457,not-logged-in-33e4360a242cd50b0429,,33e4360a242cd50b0429,4459,Descriptions (Part II),13.17,2017-06-29 21:54:59 UTC,,,"{""session"":""f626344ea0a3adf84d41848ac8cacbdc16cc14a81262590c40a3adfbbaca7959"",""viewport"":{""width"":1536,""height"":750},""started_at"":""2017-06-29T21:53:19.271Z"",""user_agent"":""Mozilla/5.0 (X11; CrOS armv7l 9460.60.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.91 Safari/537.36"",""utc_offset"":""-3600"",""finished_at"":""2017-06-29T21:54:57.231Z"",""live_project"":true,""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":450,""clientHeight"":450,""naturalWidth"":2000,""naturalHeight"":2000},{""clientWidth"":430,""clientHeight"":58,""naturalWidth"":430,""naturalHeight"":58}]}","[{""task"":""T0"",""task_label"":""What image is being described?"",""value"":[""d""]},{""task"":""T1"",""value"":""clear"",""task_label"":""Was the answer clear? What could be improved?""}]","{""10591498"":{""retired"":null,""id"":""29"",""image1"":""Emissions.jpg"",""image2"":""EmissionsA2.png""}}",10591498
